COD_ESTADO,COD_MUNICIPIO,COD_PARROQUIA,COD_CENTRO,MESA,CANDIDATO,TOTAL VOTOS EN MESA,PARTIDO,VOTOS POR PARTIDO
5,9,2,50902006,2,ADOLFO RAMON SUPERLANO,2,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,2
5,9,2,50902006,2,ADOLFO RAMON SUPERLANO,2,VOLUNTAD POPULAR ACTIVISTAS,0
5,9,2,50902006,2,PEDRO JOSE DIAZ BAPTISTA,0,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,0
5,9,2,50902006,2,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,9,2,50902006,1,JORGE ALBERTO ARREAZA MONTSERRAT,163,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,153
5,9,2,50902006,1,JORGE ALBERTO ARREAZA MONTSERRAT,163,MOVIMIENTO SOMOS VENEZUELA,5
5,9,2,50902006,1,JORGE ALBERTO ARREAZA MONTSERRAT,163,UNIDAD POPULAR VENEZOLANA ,2
5,9,2,50902006,1,JORGE ALBERTO ARREAZA MONTSERRAT,163,PATRIA PARA TODOS ,1
5,9,2,50902006,1,JORGE ALBERTO ARREAZA MONTSERRAT,163,POR LA DEMOCRACIA SOCIAL ,1
5,9,2,50902006,1,JORGE ALBERTO ARREAZA MONTSERRAT,163,MOVIMIENTO ELECTORAL DEL PUEBLO ,1
5,9,2,50902006,1,JORGE ALBERTO ARREAZA MONTSERRAT,163,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,0
5,9,2,50902006,1,JORGE ALBERTO ARREAZA MONTSERRAT,163,ORGANIZACIÓN RENOVADORA AUTENTICA ,0
5,9,2,50902006,1,JORGE ALBERTO ARREAZA MONTSERRAT,163,ALIANZA PARA EL CAMBIO ,0
5,9,2,50902006,1,SERGIO RAMON GARRIDO QUINTERO,116,MESA DE LA UNIDAD DEMOCRÁTICA,111
5,9,2,50902006,1,SERGIO RAMON GARRIDO QUINTERO,116,MOVIMIENTO PROGRESISTA DE VENEZUELA,2
5,9,2,50902006,1,SERGIO RAMON GARRIDO QUINTERO,116,CONVERGENCIA,1
5,9,2,50902006,1,SERGIO RAMON GARRIDO QUINTERO,116,PARTIDO UNIÓN Y ENTENDIMIENTO,1
5,9,2,50902006,1,SERGIO RAMON GARRIDO QUINTERO,116,MOVIMIENTO AL SOCIALISMO ,1
5,9,2,50902006,1,SERGIO RAMON GARRIDO QUINTERO,116,UNIÓN PARA EL PROGRESO,0
5,9,2,50902006,1,SERGIO RAMON GARRIDO QUINTERO,116,MOVIMIENTO CENTRADOS,0
5,9,2,50902006,1,CLAUDIO ELOY FERMIN MALDONADO,6,ACCIÓN DEMOCRÁTICA,3
5,9,2,50902006,1,CLAUDIO ELOY FERMIN MALDONADO,6,COMITÉ DE ORGANIZACIÓN POLÍTICA ELECTORAL  INDEPENDIENTE ,1
5,9,2,50902006,1,CLAUDIO ELOY FERMIN MALDONADO,6,COMPROMISO PAÍS,1
5,9,2,50902006,1,CLAUDIO ELOY FERMIN MALDONADO,6,PRIMERO VENEZUELA,1
5,9,2,50902006,1,CLAUDIO ELOY FERMIN MALDONADO,6,SOLUCIONES POR VENEZUELA,0
5,9,2,50902006,1,CLAUDIO ELOY FERMIN MALDONADO,6,NUEVA VISIÓN PARA MI PAÍS,0
5,9,2,50902006,1,CLAUDIO ELOY FERMIN MALDONADO,6,VENEZUELA UNIDA,0
5,9,2,50902006,1,CLAUDIO ELOY FERMIN MALDONADO,6,ESPERANZA POR EL CAMBIO,0
5,9,2,50902006,1,CLAUDIO ELOY FERMIN MALDONADO,6,CAMBIEMOS MOVIMIENTO CIUDADANO,0
5,9,2,50902006,1,CLAUDIO ELOY FERMIN MALDONADO,6,MOVIMIENTO REPUBLICANO,0
5,9,2,50902006,1,ADOLFO RAMON SUPERLANO,2,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,2
5,9,2,50902006,1,ADOLFO RAMON SUPERLANO,2,VOLUNTAD POPULAR ACTIVISTAS,0
5,9,2,50902006,1,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,9,2,50902006,1,PEDRO JOSE DIAZ BAPTISTA,0,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,0
5,9,2,50902007,3,SERGIO RAMON GARRIDO QUINTERO,176,MESA DE LA UNIDAD DEMOCRÁTICA,173
5,9,2,50902007,3,SERGIO RAMON GARRIDO QUINTERO,176,MOVIMIENTO PROGRESISTA DE VENEZUELA,1
5,9,2,50902007,3,SERGIO RAMON GARRIDO QUINTERO,176,CONVERGENCIA,1
5,9,2,50902007,3,SERGIO RAMON GARRIDO QUINTERO,176,MOVIMIENTO AL SOCIALISMO ,1
5,9,2,50902007,3,SERGIO RAMON GARRIDO QUINTERO,176,UNIÓN PARA EL PROGRESO,0
5,9,2,50902007,3,SERGIO RAMON GARRIDO QUINTERO,176,PARTIDO UNIÓN Y ENTENDIMIENTO,0
5,9,2,50902007,3,SERGIO RAMON GARRIDO QUINTERO,176,MOVIMIENTO CENTRADOS,0
5,9,2,50902007,3,JORGE ALBERTO ARREAZA MONTSERRAT,175,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,166
5,9,2,50902007,3,JORGE ALBERTO ARREAZA MONTSERRAT,175,POR LA DEMOCRACIA SOCIAL ,4
5,9,2,50902007,3,JORGE ALBERTO ARREAZA MONTSERRAT,175,MOVIMIENTO SOMOS VENEZUELA,3
5,9,2,50902007,3,JORGE ALBERTO ARREAZA MONTSERRAT,175,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,2
5,9,2,50902007,3,JORGE ALBERTO ARREAZA MONTSERRAT,175,MOVIMIENTO ELECTORAL DEL PUEBLO ,0
5,9,2,50902007,3,JORGE ALBERTO ARREAZA MONTSERRAT,175,ORGANIZACIÓN RENOVADORA AUTENTICA ,0
5,9,2,50902007,3,JORGE ALBERTO ARREAZA MONTSERRAT,175,ALIANZA PARA EL CAMBIO ,0
5,9,2,50902007,3,JORGE ALBERTO ARREAZA MONTSERRAT,175,PATRIA PARA TODOS ,0
5,9,2,50902007,3,JORGE ALBERTO ARREAZA MONTSERRAT,175,UNIDAD POPULAR VENEZOLANA ,0
5,9,2,50902007,3,CLAUDIO ELOY FERMIN MALDONADO,10,ACCIÓN DEMOCRÁTICA,4
5,9,2,50902007,3,CLAUDIO ELOY FERMIN MALDONADO,10,VENEZUELA UNIDA,2
5,9,2,50902007,3,CLAUDIO ELOY FERMIN MALDONADO,10,CAMBIEMOS MOVIMIENTO CIUDADANO,1
5,9,2,50902007,3,CLAUDIO ELOY FERMIN MALDONADO,10,COMITÉ DE ORGANIZACIÓN POLÍTICA ELECTORAL  INDEPENDIENTE ,1
5,9,2,50902007,3,CLAUDIO ELOY FERMIN MALDONADO,10,SOLUCIONES POR VENEZUELA,1
5,9,2,50902007,3,CLAUDIO ELOY FERMIN MALDONADO,10,COMPROMISO PAÍS,1
5,9,2,50902007,3,CLAUDIO ELOY FERMIN MALDONADO,10,MOVIMIENTO REPUBLICANO,0
5,9,2,50902007,3,CLAUDIO ELOY FERMIN MALDONADO,10,NUEVA VISIÓN PARA MI PAÍS,0
5,9,2,50902007,3,CLAUDIO ELOY FERMIN MALDONADO,10,ESPERANZA POR EL CAMBIO,0
5,9,2,50902007,3,CLAUDIO ELOY FERMIN MALDONADO,10,PRIMERO VENEZUELA,0
5,9,2,50902007,3,ADOLFO RAMON SUPERLANO,3,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,2
5,9,2,50902007,3,ADOLFO RAMON SUPERLANO,3,VOLUNTAD POPULAR ACTIVISTAS,1
5,9,2,50902007,3,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,9,2,50902007,3,PEDRO JOSE DIAZ BAPTISTA,0,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,0
5,9,2,50902007,2,SERGIO RAMON GARRIDO QUINTERO,190,MESA DE LA UNIDAD DEMOCRÁTICA,184
5,9,2,50902007,2,SERGIO RAMON GARRIDO QUINTERO,190,CONVERGENCIA,3
5,9,2,50902007,2,SERGIO RAMON GARRIDO QUINTERO,190,UNIÓN PARA EL PROGRESO,1
5,9,2,50902007,2,SERGIO RAMON GARRIDO QUINTERO,190,PARTIDO UNIÓN Y ENTENDIMIENTO,1
5,9,2,50902007,2,SERGIO RAMON GARRIDO QUINTERO,190,MOVIMIENTO AL SOCIALISMO ,1
5,9,2,50902007,2,SERGIO RAMON GARRIDO QUINTERO,190,MOVIMIENTO PROGRESISTA DE VENEZUELA,0
5,9,2,50902007,2,SERGIO RAMON GARRIDO QUINTERO,190,MOVIMIENTO CENTRADOS,0
5,9,2,50902007,2,JORGE ALBERTO ARREAZA MONTSERRAT,178,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,159
5,9,2,50902007,2,JORGE ALBERTO ARREAZA MONTSERRAT,178,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,5
5,9,2,50902007,2,JORGE ALBERTO ARREAZA MONTSERRAT,178,MOVIMIENTO SOMOS VENEZUELA,5
5,9,2,50902007,2,JORGE ALBERTO ARREAZA MONTSERRAT,178,MOVIMIENTO ELECTORAL DEL PUEBLO ,2
5,9,2,50902007,2,JORGE ALBERTO ARREAZA MONTSERRAT,178,ALIANZA PARA EL CAMBIO ,2
5,9,2,50902007,2,JORGE ALBERTO ARREAZA MONTSERRAT,178,PATRIA PARA TODOS ,2
5,9,2,50902007,2,JORGE ALBERTO ARREAZA MONTSERRAT,178,POR LA DEMOCRACIA SOCIAL ,2
5,9,2,50902007,2,JORGE ALBERTO ARREAZA MONTSERRAT,178,UNIDAD POPULAR VENEZOLANA ,1
5,9,2,50902007,2,JORGE ALBERTO ARREAZA MONTSERRAT,178,ORGANIZACIÓN RENOVADORA AUTENTICA ,0
5,9,2,50902007,2,ADOLFO RAMON SUPERLANO,4,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,4
5,9,2,50902007,2,ADOLFO RAMON SUPERLANO,4,VOLUNTAD POPULAR ACTIVISTAS,0
5,9,2,50902007,2,CLAUDIO ELOY FERMIN MALDONADO,4,CAMBIEMOS MOVIMIENTO CIUDADANO,1
5,9,2,50902007,2,CLAUDIO ELOY FERMIN MALDONADO,4,COMITÉ DE ORGANIZACIÓN POLÍTICA ELECTORAL  INDEPENDIENTE ,1
5,9,2,50902007,2,CLAUDIO ELOY FERMIN MALDONADO,4,SOLUCIONES POR VENEZUELA,1
5,9,2,50902007,2,CLAUDIO ELOY FERMIN MALDONADO,4,ACCIÓN DEMOCRÁTICA,1
5,9,2,50902007,2,CLAUDIO ELOY FERMIN MALDONADO,4,MOVIMIENTO REPUBLICANO,0
5,9,2,50902007,2,CLAUDIO ELOY FERMIN MALDONADO,4,NUEVA VISIÓN PARA MI PAÍS,0
5,9,2,50902007,2,CLAUDIO ELOY FERMIN MALDONADO,4,VENEZUELA UNIDA,0
5,9,2,50902007,2,CLAUDIO ELOY FERMIN MALDONADO,4,COMPROMISO PAÍS,0
5,9,2,50902007,2,CLAUDIO ELOY FERMIN MALDONADO,4,ESPERANZA POR EL CAMBIO,0
5,9,2,50902007,2,CLAUDIO ELOY FERMIN MALDONADO,4,PRIMERO VENEZUELA,0
5,9,2,50902007,2,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,9,2,50902007,2,PEDRO JOSE DIAZ BAPTISTA,0,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,0
5,9,2,50902007,1,JORGE ALBERTO ARREAZA MONTSERRAT,192,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,180
5,9,2,50902007,1,JORGE ALBERTO ARREAZA MONTSERRAT,192,MOVIMIENTO SOMOS VENEZUELA,4
5,9,2,50902007,1,JORGE ALBERTO ARREAZA MONTSERRAT,192,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,3
5,9,2,50902007,1,JORGE ALBERTO ARREAZA MONTSERRAT,192,UNIDAD POPULAR VENEZOLANA ,2
5,9,2,50902007,1,JORGE ALBERTO ARREAZA MONTSERRAT,192,ALIANZA PARA EL CAMBIO ,1
5,9,2,50902007,1,JORGE ALBERTO ARREAZA MONTSERRAT,192,PATRIA PARA TODOS ,1
5,9,2,50902007,1,JORGE ALBERTO ARREAZA MONTSERRAT,192,POR LA DEMOCRACIA SOCIAL ,1
5,9,2,50902007,1,JORGE ALBERTO ARREAZA MONTSERRAT,192,MOVIMIENTO ELECTORAL DEL PUEBLO ,0
5,9,2,50902007,1,JORGE ALBERTO ARREAZA MONTSERRAT,192,ORGANIZACIÓN RENOVADORA AUTENTICA ,0
5,9,2,50902007,1,SERGIO RAMON GARRIDO QUINTERO,183,MESA DE LA UNIDAD DEMOCRÁTICA,178
5,9,2,50902007,1,SERGIO RAMON GARRIDO QUINTERO,183,MOVIMIENTO AL SOCIALISMO ,3
5,9,2,50902007,1,SERGIO RAMON GARRIDO QUINTERO,183,CONVERGENCIA,1
5,9,2,50902007,1,SERGIO RAMON GARRIDO QUINTERO,183,MOVIMIENTO CENTRADOS,1
5,9,2,50902007,1,SERGIO RAMON GARRIDO QUINTERO,183,PARTIDO UNIÓN Y ENTENDIMIENTO,0
5,9,2,50902007,1,SERGIO RAMON GARRIDO QUINTERO,183,MOVIMIENTO PROGRESISTA DE VENEZUELA,0
5,9,2,50902007,1,SERGIO RAMON GARRIDO QUINTERO,183,UNIÓN PARA EL PROGRESO,0
5,9,2,50902007,1,ADOLFO RAMON SUPERLANO,8,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,8
5,9,2,50902007,1,ADOLFO RAMON SUPERLANO,8,VOLUNTAD POPULAR ACTIVISTAS,0
5,9,2,50902007,1,CLAUDIO ELOY FERMIN MALDONADO,6,VENEZUELA UNIDA,3
5,9,2,50902007,1,CLAUDIO ELOY FERMIN MALDONADO,6,ACCIÓN DEMOCRÁTICA,1
5,9,2,50902007,1,CLAUDIO ELOY FERMIN MALDONADO,6,PRIMERO VENEZUELA,1
5,9,2,50902007,1,CLAUDIO ELOY FERMIN MALDONADO,6,CAMBIEMOS MOVIMIENTO CIUDADANO,1
5,9,2,50902007,1,CLAUDIO ELOY FERMIN MALDONADO,6,NUEVA VISIÓN PARA MI PAÍS,0
5,9,2,50902007,1,CLAUDIO ELOY FERMIN MALDONADO,6,COMPROMISO PAÍS,0
5,9,2,50902007,1,CLAUDIO ELOY FERMIN MALDONADO,6,ESPERANZA POR EL CAMBIO,0
5,9,2,50902007,1,CLAUDIO ELOY FERMIN MALDONADO,6,MOVIMIENTO REPUBLICANO,0
5,9,2,50902007,1,CLAUDIO ELOY FERMIN MALDONADO,6,COMITÉ DE ORGANIZACIÓN POLÍTICA ELECTORAL  INDEPENDIENTE ,0
5,9,2,50902007,1,CLAUDIO ELOY FERMIN MALDONADO,6,SOLUCIONES POR VENEZUELA,0
5,9,2,50902007,1,PEDRO JOSE DIAZ BAPTISTA,0,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,0
5,9,2,50902007,1,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,9,2,50902008,1,JORGE ALBERTO ARREAZA MONTSERRAT,187,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,174
5,9,2,50902008,1,JORGE ALBERTO ARREAZA MONTSERRAT,187,MOVIMIENTO SOMOS VENEZUELA,5
5,9,2,50902008,1,JORGE ALBERTO ARREAZA MONTSERRAT,187,POR LA DEMOCRACIA SOCIAL ,3
5,9,2,50902008,1,JORGE ALBERTO ARREAZA MONTSERRAT,187,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,3
5,9,2,50902008,1,JORGE ALBERTO ARREAZA MONTSERRAT,187,ALIANZA PARA EL CAMBIO ,2
5,9,2,50902008,1,JORGE ALBERTO ARREAZA MONTSERRAT,187,PATRIA PARA TODOS ,0
5,9,2,50902008,1,JORGE ALBERTO ARREAZA MONTSERRAT,187,UNIDAD POPULAR VENEZOLANA ,0
5,9,2,50902008,1,JORGE ALBERTO ARREAZA MONTSERRAT,187,MOVIMIENTO ELECTORAL DEL PUEBLO ,0
5,9,2,50902008,1,JORGE ALBERTO ARREAZA MONTSERRAT,187,ORGANIZACIÓN RENOVADORA AUTENTICA ,0
5,9,2,50902008,1,SERGIO RAMON GARRIDO QUINTERO,136,MESA DE LA UNIDAD DEMOCRÁTICA,128
5,9,2,50902008,1,SERGIO RAMON GARRIDO QUINTERO,136,UNIÓN PARA EL PROGRESO,3
5,9,2,50902008,1,SERGIO RAMON GARRIDO QUINTERO,136,CONVERGENCIA,2
5,9,2,50902008,1,SERGIO RAMON GARRIDO QUINTERO,136,MOVIMIENTO PROGRESISTA DE VENEZUELA,2
5,9,2,50902008,1,SERGIO RAMON GARRIDO QUINTERO,136,MOVIMIENTO CENTRADOS,1
5,9,2,50902008,1,SERGIO RAMON GARRIDO QUINTERO,136,PARTIDO UNIÓN Y ENTENDIMIENTO,0
5,9,2,50902008,1,SERGIO RAMON GARRIDO QUINTERO,136,MOVIMIENTO AL SOCIALISMO ,0
5,9,2,50902008,1,CLAUDIO ELOY FERMIN MALDONADO,6,ACCIÓN DEMOCRÁTICA,2
5,9,2,50902008,1,CLAUDIO ELOY FERMIN MALDONADO,6,COMPROMISO PAÍS,1
5,9,2,50902008,1,CLAUDIO ELOY FERMIN MALDONADO,6,ESPERANZA POR EL CAMBIO,1
5,9,2,50902008,1,CLAUDIO ELOY FERMIN MALDONADO,6,COMITÉ DE ORGANIZACIÓN POLÍTICA ELECTORAL  INDEPENDIENTE ,1
5,9,2,50902008,1,CLAUDIO ELOY FERMIN MALDONADO,6,SOLUCIONES POR VENEZUELA,1
5,9,2,50902008,1,CLAUDIO ELOY FERMIN MALDONADO,6,NUEVA VISIÓN PARA MI PAÍS,0
5,9,2,50902008,1,CLAUDIO ELOY FERMIN MALDONADO,6,VENEZUELA UNIDA,0
5,9,2,50902008,1,CLAUDIO ELOY FERMIN MALDONADO,6,PRIMERO VENEZUELA,0
5,9,2,50902008,1,CLAUDIO ELOY FERMIN MALDONADO,6,CAMBIEMOS MOVIMIENTO CIUDADANO,0
5,9,2,50902008,1,CLAUDIO ELOY FERMIN MALDONADO,6,MOVIMIENTO REPUBLICANO,0
5,9,2,50902008,1,ADOLFO RAMON SUPERLANO,1,VOLUNTAD POPULAR ACTIVISTAS,1
5,9,2,50902008,1,ADOLFO RAMON SUPERLANO,1,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,0
5,9,2,50902008,1,PEDRO JOSE DIAZ BAPTISTA,0,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,0
5,9,2,50902008,1,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,9,2,50902009,1,JORGE ALBERTO ARREAZA MONTSERRAT,403,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,381
5,9,2,50902009,1,JORGE ALBERTO ARREAZA MONTSERRAT,403,ORGANIZACIÓN RENOVADORA AUTENTICA ,6
5,9,2,50902009,1,JORGE ALBERTO ARREAZA MONTSERRAT,403,PATRIA PARA TODOS ,5
5,9,2,50902009,1,JORGE ALBERTO ARREAZA MONTSERRAT,403,MOVIMIENTO SOMOS VENEZUELA,4
5,9,2,50902009,1,JORGE ALBERTO ARREAZA MONTSERRAT,403,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,4
5,9,2,50902009,1,JORGE ALBERTO ARREAZA MONTSERRAT,403,UNIDAD POPULAR VENEZOLANA ,1
5,9,2,50902009,1,JORGE ALBERTO ARREAZA MONTSERRAT,403,MOVIMIENTO ELECTORAL DEL PUEBLO ,1
5,9,2,50902009,1,JORGE ALBERTO ARREAZA MONTSERRAT,403,ALIANZA PARA EL CAMBIO ,1
5,9,2,50902009,1,JORGE ALBERTO ARREAZA MONTSERRAT,403,POR LA DEMOCRACIA SOCIAL ,0
5,9,2,50902009,1,SERGIO RAMON GARRIDO QUINTERO,171,MESA DE LA UNIDAD DEMOCRÁTICA,160
5,9,2,50902009,1,SERGIO RAMON GARRIDO QUINTERO,171,MOVIMIENTO AL SOCIALISMO ,3
5,9,2,50902009,1,SERGIO RAMON GARRIDO QUINTERO,171,MOVIMIENTO CENTRADOS,3
5,9,2,50902009,1,SERGIO RAMON GARRIDO QUINTERO,171,CONVERGENCIA,2
5,9,2,50902009,1,SERGIO RAMON GARRIDO QUINTERO,171,PARTIDO UNIÓN Y ENTENDIMIENTO,1
5,9,2,50902009,1,SERGIO RAMON GARRIDO QUINTERO,171,MOVIMIENTO PROGRESISTA DE VENEZUELA,1
5,9,2,50902009,1,SERGIO RAMON GARRIDO QUINTERO,171,UNIÓN PARA EL PROGRESO,1
5,9,2,50902009,1,ADOLFO RAMON SUPERLANO,10,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,8
5,9,2,50902009,1,ADOLFO RAMON SUPERLANO,10,VOLUNTAD POPULAR ACTIVISTAS,2
5,9,2,50902009,1,CLAUDIO ELOY FERMIN MALDONADO,6,VENEZUELA UNIDA,4
5,9,2,50902009,1,CLAUDIO ELOY FERMIN MALDONADO,6,ESPERANZA POR EL CAMBIO,2
5,9,2,50902009,1,CLAUDIO ELOY FERMIN MALDONADO,6,COMPROMISO PAÍS,0
5,9,2,50902009,1,CLAUDIO ELOY FERMIN MALDONADO,6,PRIMERO VENEZUELA,0
5,9,2,50902009,1,CLAUDIO ELOY FERMIN MALDONADO,6,CAMBIEMOS MOVIMIENTO CIUDADANO,0
5,9,2,50902009,1,CLAUDIO ELOY FERMIN MALDONADO,6,MOVIMIENTO REPUBLICANO,0
5,9,2,50902009,1,CLAUDIO ELOY FERMIN MALDONADO,6,COMITÉ DE ORGANIZACIÓN POLÍTICA ELECTORAL  INDEPENDIENTE ,0
5,9,2,50902009,1,CLAUDIO ELOY FERMIN MALDONADO,6,SOLUCIONES POR VENEZUELA,0
5,9,2,50902009,1,CLAUDIO ELOY FERMIN MALDONADO,6,ACCIÓN DEMOCRÁTICA,0
5,9,2,50902009,1,CLAUDIO ELOY FERMIN MALDONADO,6,NUEVA VISIÓN PARA MI PAÍS,0
5,9,2,50902009,1,PEDRO JOSE DIAZ BAPTISTA,0,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,0
5,9,2,50902009,1,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,9,2,50902010,2,JORGE ALBERTO ARREAZA MONTSERRAT,152,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,142
5,9,2,50902010,2,JORGE ALBERTO ARREAZA MONTSERRAT,152,MOVIMIENTO ELECTORAL DEL PUEBLO ,3
5,9,2,50902010,2,JORGE ALBERTO ARREAZA MONTSERRAT,152,MOVIMIENTO SOMOS VENEZUELA,2
5,9,2,50902010,2,JORGE ALBERTO ARREAZA MONTSERRAT,152,ALIANZA PARA EL CAMBIO ,1
5,9,2,50902010,2,JORGE ALBERTO ARREAZA MONTSERRAT,152,PATRIA PARA TODOS ,1
5,9,2,50902010,2,JORGE ALBERTO ARREAZA MONTSERRAT,152,POR LA DEMOCRACIA SOCIAL ,1
5,9,2,50902010,2,JORGE ALBERTO ARREAZA MONTSERRAT,152,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,1
5,9,2,50902010,2,JORGE ALBERTO ARREAZA MONTSERRAT,152,ORGANIZACIÓN RENOVADORA AUTENTICA ,1
5,9,2,50902010,2,JORGE ALBERTO ARREAZA MONTSERRAT,152,UNIDAD POPULAR VENEZOLANA ,0
5,9,2,50902010,2,SERGIO RAMON GARRIDO QUINTERO,92,MESA DE LA UNIDAD DEMOCRÁTICA,88
5,9,2,50902010,2,SERGIO RAMON GARRIDO QUINTERO,92,CONVERGENCIA,1
5,9,2,50902010,2,SERGIO RAMON GARRIDO QUINTERO,92,PARTIDO UNIÓN Y ENTENDIMIENTO,1
5,9,2,50902010,2,SERGIO RAMON GARRIDO QUINTERO,92,MOVIMIENTO PROGRESISTA DE VENEZUELA,1
5,9,2,50902010,2,SERGIO RAMON GARRIDO QUINTERO,92,UNIÓN PARA EL PROGRESO,1
5,9,2,50902010,2,SERGIO RAMON GARRIDO QUINTERO,92,MOVIMIENTO AL SOCIALISMO ,0
5,9,2,50902010,2,SERGIO RAMON GARRIDO QUINTERO,92,MOVIMIENTO CENTRADOS,0
5,9,2,50902010,2,CLAUDIO ELOY FERMIN MALDONADO,5,ACCIÓN DEMOCRÁTICA,2
5,9,2,50902010,2,CLAUDIO ELOY FERMIN MALDONADO,5,VENEZUELA UNIDA,1
5,9,2,50902010,2,CLAUDIO ELOY FERMIN MALDONADO,5,COMPROMISO PAÍS,1
5,9,2,50902010,2,CLAUDIO ELOY FERMIN MALDONADO,5,SOLUCIONES POR VENEZUELA,1
5,9,2,50902010,2,CLAUDIO ELOY FERMIN MALDONADO,5,NUEVA VISIÓN PARA MI PAÍS,0
5,9,2,50902010,2,CLAUDIO ELOY FERMIN MALDONADO,5,ESPERANZA POR EL CAMBIO,0
5,9,2,50902010,2,CLAUDIO ELOY FERMIN MALDONADO,5,PRIMERO VENEZUELA,0
5,9,2,50902010,2,CLAUDIO ELOY FERMIN MALDONADO,5,CAMBIEMOS MOVIMIENTO CIUDADANO,0
5,9,2,50902010,2,CLAUDIO ELOY FERMIN MALDONADO,5,MOVIMIENTO REPUBLICANO,0
5,9,2,50902010,2,CLAUDIO ELOY FERMIN MALDONADO,5,COMITÉ DE ORGANIZACIÓN POLÍTICA ELECTORAL  INDEPENDIENTE ,0
5,9,2,50902010,2,ADOLFO RAMON SUPERLANO,4,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,4
5,9,2,50902010,2,ADOLFO RAMON SUPERLANO,4,VOLUNTAD POPULAR ACTIVISTAS,0
5,9,2,50902010,2,PEDRO JOSE DIAZ BAPTISTA,0,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,0
5,9,2,50902010,2,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,9,2,50902010,1,JORGE ALBERTO ARREAZA MONTSERRAT,151,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,141
5,9,2,50902010,1,JORGE ALBERTO ARREAZA MONTSERRAT,151,MOVIMIENTO SOMOS VENEZUELA,4
5,9,2,50902010,1,JORGE ALBERTO ARREAZA MONTSERRAT,151,POR LA DEMOCRACIA SOCIAL ,2
5,9,2,50902010,1,JORGE ALBERTO ARREAZA MONTSERRAT,151,PATRIA PARA TODOS ,1
5,9,2,50902010,1,JORGE ALBERTO ARREAZA MONTSERRAT,151,UNIDAD POPULAR VENEZOLANA ,1
5,9,2,50902010,1,JORGE ALBERTO ARREAZA MONTSERRAT,151,MOVIMIENTO ELECTORAL DEL PUEBLO ,1
5,9,2,50902010,1,JORGE ALBERTO ARREAZA MONTSERRAT,151,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,1
